ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,9,9,1,1.000,1,.563,16,8,1.000,8,34:23,3,2,+25,27,0,4,12
5,0,3,8,0,,0,.444,18,3,.600,5,31:03,2,2,+19,19,2,1,5
2,0,3,6,2,.400,5,.462,13,4,1.000,4,30:27,0,2,+22,18,5,0,3
0,3,6,4,0,,0,.444,9,4,.800,5,29:39,5,1,+23,12,0,2,11
1,1,8,6,0,.000,1,.400,15,1,1.000,1,29:22,3,2,+27,13,0,0,11
0,0,1,2,1,.250,4,.333,6,3,1.000,3,24:06,0,3,+8,8,0,0,1
0,0,8,3,2,.400,5,.500,6,0,,0,18:49,0,0,+2,8,0,1,8
2,0,4,0,0,.000,1,.000,2,0,,0,16:01,0,3,0,0,0,0,4
1,0,3,2,1,1.000,1,.400,5,1,.500,2,13:58,3,2,-1,6,0,2,6
0,0,2,1,0,,0,.250,4,0,,0,4:12,3,1,-1,2,0,0,5
0,0,1,0,0,.000,1,.000,3,0,,0,4:12,0,1,-1,0,0,0,1
0,0,0,0,0,.000,1,.000,1,0,,0,3:48,0,0,+2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
