ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,2,7,3,0,,0,.375,8,1,.500,2,40:32,4,2,+9,7,0,0,11
3,1,3,9,0,.000,1,.692,13,2,.667,3,36:08,3,2,+4,20,1,2,6
6,0,9,8,2,.500,4,.364,22,1,1.000,1,36:08,0,2,-9,19,0,4,9
6,1,7,11,0,.000,3,.611,18,1,.333,3,35:07,2,6,+7,23,0,1,9
2,0,0,2,1,.333,3,.500,4,2,1.000,2,17:29,0,0,+10,7,0,1,0
1,2,1,4,1,.167,6,.400,10,2,1.000,2,29:01,2,5,0,11,2,2,3
1,0,1,4,2,.500,4,.444,9,2,1.000,2,21:23,0,3,-17,12,0,0,1
6,0,3,1,1,.500,2,.200,5,0,,0,19:55,2,0,-3,3,2,3,5
3,0,7,4,1,.500,2,.500,8,2,.667,3,16:52,0,1,-8,11,2,0,7
0,1,0,1,0,,0,.500,2,0,,0,7:12,0,1,-12,2,0,0,0
0,0,1,1,0,,0,1.000,1,0,,0,5:13,1,1,-1,2,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
