ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,3,5,1,.333,3,.385,13,1,1.000,1,28:45,0,3,+11,12,3,5,3
2,0,5,6,2,.667,3,.600,10,8,.889,9,27:17,1,3,+24,22,0,1,6
4,1,3,5,0,.000,1,.625,8,0,,0,25:27,1,2,+22,10,2,3,4
0,1,9,7,0,,0,.778,9,0,,0,24:39,2,3,+23,14,1,2,11
2,2,3,1,0,,0,.200,5,2,1.000,2,19:25,2,1,+12,4,0,0,5
3,3,9,6,4,.400,10,.429,14,0,,0,24:58,1,1,+19,16,0,3,10
3,0,3,4,0,.000,3,.400,10,4,1.000,4,24:10,0,2,+21,12,0,1,3
1,0,5,2,0,,0,.500,4,0,,0,22:33,2,3,+9,4,0,1,7
6,0,2,5,3,.750,4,.714,7,2,1.000,2,22:01,1,2,+8,15,1,0,3
0,1,0,1,1,.333,3,.333,3,0,,0,7:01,0,1,+5,3,0,0,0
0,0,2,0,0,,0,.000,1,0,,0,4:55,0,1,+2,0,1,2,2
0,0,0,3,0,,0,.750,4,0,,0,4:25,2,0,-3,6,0,1,2
1,0,1,0,0,,0,.000,1,0,,0,4:25,1,0,-3,0,1,0,2
