ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,2,11,0,.000,1,.647,17,6,.750,8,29:46,2,2,+21,28,3,1,4
3,0,3,5,2,1.000,2,.714,7,0,,0,26:11,0,1,+24,12,0,1,3
7,0,7,7,0,.000,1,.583,12,4,1.000,4,24:25,0,1,+32,18,2,0,7
0,1,8,3,1,1.000,1,.600,5,1,1.000,1,21:31,0,1,+22,8,0,1,8
0,1,1,7,0,,0,.875,8,0,,0,20:42,1,4,+22,14,0,0,2
0,0,4,3,0,,0,1.000,3,5,.625,8,23:43,0,4,+4,11,1,0,4
2,0,5,2,1,.333,3,.400,5,2,.667,3,23:35,0,2,-4,7,0,1,5
0,0,3,2,0,.000,2,.400,5,2,1.000,2,19:36,1,0,+4,6,0,1,4
6,0,0,0,0,,0,.000,4,0,,0,16:35,0,2,+6,0,1,3,0
0,0,1,4,1,.333,3,.571,7,2,1.000,2,13:46,0,1,+4,11,0,1,1
1,0,1,1,1,1.000,1,.500,2,0,,0,6:53,0,0,+2,3,0,0,1
0,0,1,1,0,,0,.500,2,0,,0,6:53,0,1,+2,2,0,0,1
1,0,2,3,0,.000,1,.750,4,2,1.000,2,6:24,0,0,+1,8,0,0,2
