ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,6,8,0,.000,3,.471,17,9,.818,11,38:24,0,5,-15,25,2,4,6
5,0,2,8,1,.500,2,.444,18,3,.750,4,30:19,0,2,-13,20,2,3,2
1,0,2,4,0,,0,.333,12,2,1.000,2,27:31,3,1,-14,10,1,0,5
1,1,1,0,0,,0,,0,2,1.000,2,18:45,1,2,-13,2,0,2,2
1,0,1,0,0,.000,1,.000,2,0,,0,10:50,0,3,-20,0,0,1,1
2,0,4,4,2,1.000,2,.800,5,0,.000,2,28:55,0,1,+8,10,1,0,4
1,1,4,4,1,.333,3,.400,10,3,1.000,3,27:25,4,3,+4,12,0,2,8
0,3,6,3,2,.182,11,.214,14,0,,0,27:20,0,0,+1,8,0,1,6
2,0,6,4,0,,0,.800,5,4,.800,5,22:24,6,3,+6,12,1,0,12
1,0,0,0,0,.000,1,.000,1,2,1.000,2,8:07,1,3,+6,2,1,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
