ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,0,6,2,1.000,2,.750,8,5,1.000,5,29:28,0,0,-22,19,1,4,0
1,3,4,5,0,,0,.714,7,0,,0,24:39,1,2,-11,10,1,0,5
3,0,1,2,0,.000,2,.200,10,0,,0,20:06,1,1,-18,4,1,2,2
2,0,2,1,1,.500,2,.167,6,0,,0,19:18,1,2,-10,3,2,2,3
0,0,0,3,0,.000,1,.600,5,0,,0,17:34,3,1,-13,6,0,1,3
1,2,5,3,2,.250,8,.300,10,0,,0,24:04,1,2,+15,8,3,2,6
3,0,1,1,0,.000,1,.200,5,0,,0,18:12,2,1,-17,2,3,3,3
2,0,3,1,0,.000,5,.167,6,3,.750,4,16:43,1,5,+9,5,0,1,4
1,0,6,5,0,.000,1,.625,8,0,,0,16:37,1,1,+20,10,0,0,7
1,0,5,1,0,.000,1,.333,3,0,,0,16:01,0,0,-14,2,0,3,5
0,0,1,3,1,.333,3,.429,7,3,1.000,3,15:27,0,2,+17,10,0,0,1
0,0,1,0,0,,0,.000,1,2,1.000,2,11:21,1,0,-19,2,0,2,2
1,0,0,3,1,.500,2,.600,5,5,1.000,5,10:30,0,0,+18,12,1,4,0
