ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,7,8,2,.400,5,.381,21,5,1.000,5,35:46,2,5,-6,23,0,2,9
4,0,1,5,0,.000,3,.385,13,5,.833,6,35:19,0,0,-10,15,2,0,1
5,1,7,6,0,.000,2,.545,11,0,,0,33:48,2,3,-11,12,1,4,9
3,2,4,3,0,,0,.250,12,2,.667,3,25:38,5,2,-8,8,2,4,9
0,2,2,3,0,,0,.500,6,2,.500,4,14:10,3,1,-14,8,0,2,5
1,1,6,3,3,.500,6,.500,6,8,.727,11,35:05,0,1,+6,17,0,2,6
3,0,0,1,1,.333,3,.250,4,1,.500,2,19:13,0,2,-1,4,1,1,0
3,0,2,3,0,,0,1.000,3,0,,0,13:12,0,1,+10,6,0,1,2
0,1,4,2,0,,0,1.000,2,0,,0,11:01,3,2,+7,4,0,1,7
0,0,1,0,0,,0,.000,1,0,,0,10:06,0,2,-5,0,1,1,1
0,0,0,1,1,1.000,1,.500,2,0,,0,6:42,0,0,-3,3,0,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
