ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,4,8,1,.333,3,.421,19,2,1.000,2,36:21,1,3,-19,19,1,0,5
2,0,4,3,0,.000,1,.429,7,0,,0,29:51,2,1,-9,6,2,2,6
6,0,1,9,1,.333,3,.563,16,5,1.000,5,28:23,2,2,-16,24,1,0,3
2,0,3,5,0,,0,.385,13,2,1.000,2,24:32,4,4,-9,12,0,1,7
1,0,1,4,0,,0,.667,6,2,.500,4,19:20,3,2,-26,10,0,4,4
2,1,5,4,3,.500,6,.400,10,0,,0,32:05,0,2,-3,11,3,1,5
1,0,2,2,1,.500,2,.400,5,0,,0,26:30,0,1,+3,5,0,1,2
1,0,1,2,1,.333,3,.333,6,0,,0,18:09,0,1,-10,5,2,1,1
2,0,1,2,0,,0,.500,4,4,.800,5,17:40,2,2,+3,8,0,2,3
0,0,1,0,0,,0,,0,0,.000,2,2:23,0,0,-3,0,0,1,1
0,0,0,0,0,,0,,0,0,,0,2:23,0,0,-3,0,0,0,0
0,0,1,0,0,,0,,0,0,,0,2:23,0,1,-3,0,0,1,1
,,,,,,,,,,,,,,,,,,,
