ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
9,1,3,7,3,.375,8,.333,21,4,.800,5,38:15,1,0,-8,21,1,5,4
1,2,6,5,0,,0,.556,9,0,,0,35:45,3,1,-4,10,0,2,9
2,0,4,5,3,.750,4,.556,9,0,,0,24:00,1,4,+2,13,1,0,5
0,0,3,4,0,.000,1,.667,6,0,,0,19:07,0,2,+1,8,0,1,3
1,0,2,1,1,1.000,1,.250,4,0,,0,13:58,0,3,-7,3,0,2,2
4,0,6,2,1,.333,3,.333,6,2,.500,4,28:53,2,1,-8,7,0,0,8
6,1,3,3,2,.667,3,.429,7,0,,0,28:08,2,1,-10,8,0,2,5
0,0,5,2,2,.250,8,.250,8,0,,0,22:43,0,2,+2,6,1,2,5
0,0,1,2,0,,0,.500,4,0,,0,17:00,0,2,-1,4,0,2,1
1,0,2,5,0,,0,.714,7,1,.500,2,12:11,0,0,-2,11,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
