ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,5,5,0,.000,3,.333,15,6,1.000,6,34:29,1,1,+11,16,0,3,6
4,1,2,7,2,.500,4,.500,14,1,.500,2,32:31,0,2,+5,17,2,1,2
3,1,10,3,0,,0,.600,5,0,,0,30:52,4,3,+8,6,0,3,14
1,0,2,5,0,,0,.833,6,2,.667,3,30:06,1,1,+16,12,1,1,3
0,0,1,6,1,.200,5,.500,12,0,,0,23:32,0,2,+9,13,0,0,1
2,0,1,10,2,.400,5,.588,17,3,1.000,3,25:52,1,2,+4,25,2,2,2
3,0,1,1,1,.250,4,.200,5,1,.500,2,18:34,1,2,-1,4,1,2,2
0,2,3,2,0,.000,3,.250,8,0,,0,17:08,3,1,+2,4,1,0,6
0,1,1,1,0,.000,1,.500,2,0,,0,13:31,0,1,-1,2,0,0,1
0,0,0,1,0,,0,1.000,1,0,,0,13:25,0,2,-3,2,0,2,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
