ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,1,7,4,.500,8,.500,14,4,.571,7,38:07,1,3,0,22,0,1,2
11,0,7,11,2,.667,3,.579,19,2,.667,3,36:50,4,3,-1,26,1,2,11
6,0,6,3,1,.333,3,.333,9,0,,0,36:01,0,1,-22,7,1,2,6
1,0,3,5,1,.167,6,.385,13,1,1.000,1,33:27,1,1,-4,12,1,1,4
1,1,10,4,0,,0,.667,6,1,.500,2,24:47,2,4,+6,9,0,0,12
3,2,1,5,2,.333,6,.417,12,2,.667,3,26:39,0,1,+1,14,1,3,1
2,0,1,5,3,.429,7,.500,10,2,1.000,2,19:33,1,3,-12,15,2,0,2
0,1,1,1,0,.000,1,.250,4,0,,0,12:24,0,2,-8,2,0,0,1
0,0,0,1,0,,0,.500,2,0,,0,6:36,0,0,-4,2,0,0,0
0,0,0,0,0,.000,1,.000,1,0,,0,5:37,0,1,-1,0,1,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
