ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
11,0,3,4,0,.000,1,.286,14,5,.625,8,30:32,2,0,+19,13,1,3,5
0,1,7,4,0,,0,.500,8,1,.333,3,30:06,8,1,+16,9,0,0,15
1,0,3,3,0,.000,2,.429,7,0,,0,29:40,0,4,+21,6,5,2,3
1,0,2,9,4,.667,6,.692,13,1,.500,2,25:06,0,1,+18,23,0,2,2
9,0,4,5,3,.429,7,.455,11,3,1.000,3,24:52,2,4,+15,16,1,0,6
7,0,3,4,2,.500,4,.500,8,2,1.000,2,23:08,1,5,+4,12,0,1,4
2,0,0,4,2,.400,5,.444,9,2,.500,4,20:41,0,2,+6,12,0,1,0
1,1,3,3,1,.500,2,.429,7,0,,0,19:17,0,3,+1,7,0,0,3
0,1,3,4,0,.000,1,.571,7,0,,0,16:26,1,4,+1,8,0,1,4
1,0,4,1,0,.000,1,.500,2,2,1.000,2,14:58,0,5,-2,4,0,1,4
0,0,1,1,1,.500,2,.333,3,0,,0,5:13,0,3,-4,3,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
