ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,2,6,4,0,.000,1,.400,10,0,,0,37:36,4,3,-2,8,2,2,10
6,0,9,3,0,,0,.750,4,1,.250,4,27:36,1,1,-14,7,0,4,10
3,0,1,8,4,.571,7,.500,16,2,1.000,2,26:06,1,2,-13,22,1,1,2
0,0,1,3,0,.000,3,.333,9,0,,0,15:31,1,1,-9,6,0,0,2
0,1,3,2,1,.500,2,.500,4,0,,0,12:07,0,1,0,5,1,1,3
3,0,0,7,1,.200,5,.412,17,7,.875,8,31:05,0,4,-1,22,1,4,0
1,0,1,3,1,.333,3,.300,10,0,,0,25:25,1,4,-7,7,2,2,2
2,2,4,1,0,.000,3,.200,5,0,,0,24:23,1,1,-1,2,0,0,5
1,0,3,3,3,.600,5,.429,7,6,1.000,6,20:45,1,3,+7,15,1,0,4
2,0,4,3,0,,0,1.000,3,2,1.000,2,19:27,0,0,-5,8,1,1,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
