ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,2,15,3,0,,0,.375,8,0,,0,35:47,6,4,+15,6,1,3,21
2,0,8,5,0,,0,.385,13,4,.667,6,35:31,2,3,+8,14,1,2,10
11,2,3,6,1,.125,8,.375,16,14,.933,15,32:55,1,4,+11,27,6,1,4
0,0,1,4,1,.250,4,.400,10,3,1.000,3,27:49,0,0,+6,12,2,2,1
0,1,1,2,0,,0,1.000,2,0,,0,18:21,0,1,+10,4,3,2,1
2,0,3,3,1,.333,3,.250,12,2,1.000,2,23:51,0,2,-7,9,0,1,3
0,0,3,2,1,.250,4,.222,9,3,.600,5,23:15,0,2,+15,8,2,0,3
3,0,1,3,2,.667,3,.500,6,0,,0,17:50,1,2,-2,8,0,0,2
0,1,0,1,0,.000,1,.333,3,0,,0,12:29,0,1,+3,2,2,0,0
1,0,1,3,2,.500,4,.500,6,1,.500,2,12:11,1,4,-4,9,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
