ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
10,0,4,3,1,.333,3,.300,10,0,.000,1,36:10,0,3,+5,7,1,5,4
5,0,5,11,2,.667,3,.478,23,8,.727,11,35:35,3,2,+5,32,2,0,8
0,2,10,12,0,,0,.857,14,4,.444,9,31:09,5,4,+8,28,0,1,15
2,0,5,4,2,.333,6,.333,12,4,1.000,4,27:30,0,1,0,14,0,0,5
0,0,2,1,0,.000,2,.333,3,0,,0,26:10,0,4,-8,2,2,0,2
2,0,1,7,3,.750,4,.583,12,3,1.000,3,29:38,2,0,+14,20,1,2,3
3,0,2,1,1,1.000,1,.167,6,0,,0,20:54,3,2,+1,3,0,0,5
0,0,2,2,1,.250,4,.400,5,0,,0,9:58,1,1,-2,5,1,1,3
0,0,2,2,0,.000,1,.667,3,0,,0,8:43,0,1,-1,4,1,0,2
0,1,0,2,0,,0,.667,3,0,,0,8:07,0,1,0,4,0,0,0
0,0,0,0,0,.000,1,.000,1,0,,0,6:08,0,1,-2,0,0,2,0
,,,,,,,,,,,,,,,,,,,
