ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,4,10,0,.000,1,.500,20,5,.714,7,36:13,2,1,+6,25,2,3,6
10,0,6,5,2,.333,6,.357,14,5,1.000,5,35:47,0,2,+6,17,1,0,6
1,1,9,3,0,,0,.600,5,6,.500,12,33:22,4,3,+10,12,0,3,13
0,1,4,3,1,.500,2,.500,6,0,,0,31:23,2,2,+4,7,2,1,6
1,0,3,6,4,.571,7,.500,12,0,,0,27:38,0,2,+13,16,1,1,3
2,0,2,7,3,.750,4,.636,11,2,.500,4,21:10,1,1,-1,19,0,2,3
0,0,0,2,0,.000,2,.400,5,3,.429,7,17:57,1,4,-13,7,1,0,1
1,0,2,2,0,.000,2,.286,7,0,,0,13:59,0,3,-9,4,0,0,2
0,0,0,0,0,,0,.000,1,0,,0,11:24,0,0,-5,0,1,0,0
0,1,4,1,1,.333,3,.200,5,0,,0,11:06,1,2,-1,3,1,0,5
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
