ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,2,7,4,.444,9,.438,16,1,.500,2,36:48,0,1,-7,19,2,3,2
8,0,5,3,1,.500,2,.231,13,5,.556,9,34:50,0,2,-15,12,1,2,5
3,0,6,6,0,,0,.500,12,5,.625,8,31:04,5,3,-16,17,1,1,11
1,0,2,4,2,.333,6,.400,10,2,1.000,2,29:45,0,0,-21,12,1,2,2
0,0,0,1,0,.000,1,.200,5,0,,0,14:08,0,2,-12,2,0,1,0
4,0,0,6,2,.500,4,.400,15,5,.714,7,34:09,1,1,-1,19,2,0,1
5,0,2,4,1,.500,2,.571,7,4,1.000,4,23:49,1,3,-1,13,3,2,3
0,0,5,3,1,.333,3,.429,7,1,1.000,1,13:47,0,1,0,8,0,2,5
0,0,3,3,0,,0,.600,5,3,.750,4,13:10,1,3,+5,9,1,0,4
0,0,2,1,0,.000,1,.500,2,0,,0,5:38,1,0,+9,2,0,0,3
0,0,1,0,0,,0,.000,1,0,,0,2:52,1,0,+9,0,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
