ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,1,7,10,0,,0,.714,14,9,.900,10,34:04,2,1,+11,29,1,1,9
3,1,2,5,2,.286,7,.385,13,4,1.000,4,30:40,0,1,+16,16,1,1,2
1,0,4,7,2,.667,3,.500,14,2,1.000,2,30:14,1,4,+15,18,0,2,5
4,0,3,4,0,.000,4,.333,12,6,.750,8,28:24,0,4,+9,14,2,1,3
2,3,10,3,0,,0,1.000,3,0,.000,2,22:40,2,4,+13,6,2,3,12
5,1,2,5,0,.000,2,.417,12,4,.667,6,32:02,1,4,-6,14,2,1,3
0,1,5,2,1,.500,2,.286,7,4,1.000,4,21:18,2,4,-7,9,0,0,7
0,1,1,4,0,,0,.800,5,0,,0,12:54,0,5,+4,8,1,1,1
0,0,3,0,0,.000,1,.000,1,0,,0,11:32,0,1,-1,0,0,0,3
0,0,0,1,0,,0,1.000,1,0,,0,10:32,0,0,-4,2,0,0,0
0,0,1,3,0,,0,1.000,3,2,1.000,2,5:40,0,0,0,8,0,0,1
,,,,,,,,,,,,,,,,,,,
