ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,4,9,7,.700,10,.750,12,0,.000,1,38:05,0,2,+5,25,1,1,4
2,3,9,5,0,,0,.833,6,12,.667,18,34:31,4,2,+1,22,0,0,13
3,0,6,9,0,,0,.643,14,5,.714,7,33:24,1,4,-1,23,0,4,7
10,0,2,5,1,.500,2,.556,9,5,.833,6,31:53,0,3,+2,16,2,4,2
0,0,3,3,3,.500,6,.273,11,1,1.000,1,28:56,0,1,+3,10,0,0,3
1,0,1,0,0,.000,2,.000,5,1,.500,2,19:05,0,0,+3,1,0,1,1
1,0,1,2,0,.000,1,.333,6,2,1.000,2,16:58,0,1,+5,6,1,0,1
1,1,5,1,0,.000,2,.333,3,0,,0,14:36,0,1,+6,2,2,0,5
1,1,4,3,2,1.000,2,.429,7,0,,0,13:22,2,4,+3,8,0,1,6
0,0,0,0,0,,0,.000,1,0,,0,9:10,0,2,-2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
