ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,8,9,1,.333,3,.409,22,8,.889,9,36:33,5,5,-10,27,3,1,13
5,0,5,9,3,.375,8,.474,19,6,.857,7,33:15,0,2,-4,27,1,1,5
1,0,3,3,1,.200,5,.375,8,1,.500,2,29:47,0,2,-7,8,0,2,3
0,1,5,2,0,,0,.286,7,2,.200,10,28:11,7,5,-8,6,0,1,12
0,1,2,0,0,,0,.000,2,1,.500,2,17:00,1,0,-8,1,0,0,3
2,0,4,4,0,.000,3,.500,8,0,,0,26:10,0,2,+4,8,1,0,4
1,0,3,3,1,.167,6,.250,12,8,1.000,8,25:45,0,2,+18,15,4,1,3
1,0,1,2,0,,0,.667,3,0,,0,16:10,0,2,+17,4,1,1,1
0,0,0,4,2,.667,3,.500,8,5,.714,7,15:37,2,3,+20,15,0,0,2
0,1,2,1,0,.000,1,.500,2,1,1.000,1,11:31,0,2,+18,3,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
