ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,5,9,1,.333,3,.391,23,2,.500,4,38:34,0,1,-1,21,1,4,5
1,2,12,6,0,,0,1.000,6,2,.500,4,34:53,6,4,+5,14,0,0,18
6,0,4,6,1,.200,5,.462,13,2,1.000,2,34:42,2,3,+3,15,3,4,6
2,0,1,2,1,.200,5,.222,9,4,1.000,4,28:10,0,1,0,9,1,1,1
0,0,0,2,1,.500,2,.500,4,0,,0,13:09,0,1,-7,5,1,1,0
1,0,2,5,2,.400,5,.500,10,1,.500,2,26:17,0,1,+9,13,0,1,2
1,0,3,3,2,.667,3,.429,7,1,1.000,1,25:44,1,2,-6,9,0,2,4
3,0,7,0,0,.000,2,.000,3,0,.000,2,16:13,0,0,-5,0,0,2,7
1,0,1,3,1,.500,2,.600,5,2,1.000,2,12:52,0,2,-7,9,0,0,1
1,0,1,0,0,,0,,0,0,,0,9:26,0,1,-1,0,0,2,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
