ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,6,5,1,.200,5,.385,13,4,.800,5,34:32,5,3,-2,15,1,2,11
1,0,10,5,0,,0,.625,8,4,.571,7,34:13,5,4,-3,14,2,2,15
2,0,1,7,3,.333,9,.438,16,1,1.000,1,33:59,1,1,+2,18,0,2,2
1,2,4,8,4,.400,10,.444,18,0,,0,32:03,0,5,-4,20,2,2,4
3,1,3,7,0,.000,1,.875,8,1,.500,2,29:34,2,1,+1,15,1,3,5
0,0,2,5,1,.500,2,.455,11,1,.500,2,22:03,0,0,-4,12,0,0,2
4,0,1,3,2,.667,3,.750,4,0,,0,18:26,0,0,-2,8,0,0,1
1,0,2,4,3,.600,5,.444,9,1,.500,2,16:32,0,1,+1,12,1,1,2
1,0,0,0,0,,0,.000,1,0,,0,13:27,0,3,-1,0,2,1,0
0,0,1,0,0,,0,.000,1,0,,0,5:12,0,0,+7,0,0,1,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
