ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
13,1,9,6,0,.000,1,.600,10,1,1.000,1,33:41,1,3,0,13,0,1,10
4,2,6,10,3,1.000,3,.588,17,0,,0,32:05,3,2,+1,23,2,2,9
0,0,2,8,4,.364,11,.444,18,1,1.000,1,30:04,3,3,-4,21,1,3,5
4,0,2,3,2,.400,5,.429,7,0,,0,29:21,0,1,-5,8,0,0,2
2,0,3,6,2,.667,3,.400,15,3,1.000,3,29:03,0,3,+2,17,2,1,3
2,0,5,2,0,.000,2,.333,6,3,1.000,3,18:57,0,2,-7,7,3,1,5
1,0,2,4,1,1.000,1,.571,7,0,,0,18:39,1,1,0,9,1,1,3
1,0,1,4,1,.250,4,.500,8,0,,0,17:56,0,2,-1,9,1,1,1
1,1,3,1,0,,0,.333,3,2,1.000,2,15:55,1,1,-6,4,0,1,4
4,0,2,1,0,.000,4,.143,7,2,1.000,2,14:19,0,0,-5,4,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
