ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,2,6,7,3,.429,7,.438,16,0,,0,38:18,4,4,+2,17,1,2,10
5,1,9,5,0,.000,3,.333,15,3,.500,6,37:36,2,4,+6,13,0,2,11
2,0,3,6,1,.333,3,.600,10,5,1.000,5,34:25,1,2,+8,18,2,1,4
3,0,4,9,2,.400,5,.529,17,1,.500,2,30:27,0,5,+2,21,3,1,4
1,0,4,4,1,.200,5,.364,11,3,1.000,3,27:56,2,4,+4,12,0,0,6
4,0,3,4,1,.500,2,.667,6,1,1.000,1,25:08,0,1,-10,10,1,2,3
2,0,0,4,1,.250,4,.364,11,0,,0,22:55,1,3,-18,9,0,2,1
3,0,1,2,1,.200,5,.222,9,0,,0,22:33,0,0,-8,5,0,1,1
0,0,5,0,0,,0,,0,0,.000,2,15:24,1,2,-12,0,0,0,6
0,0,2,0,0,.000,1,.000,1,0,,0,10:18,0,0,-4,0,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
