ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,2,11,4,.500,8,.647,17,2,.500,4,39:12,1,3,-4,28,0,2,3
4,2,11,8,0,.000,2,.500,16,0,,0,31:39,1,2,-9,16,1,3,12
2,0,2,3,0,.000,2,.375,8,2,.667,3,25:29,0,5,-8,8,0,2,2
0,0,3,3,0,.000,3,.231,13,4,.800,5,25:28,2,3,-12,10,0,1,5
3,0,2,3,0,,0,.333,9,0,.000,2,22:51,0,2,-6,6,0,2,2
2,0,5,6,2,.400,5,.545,11,0,,0,27:46,0,2,-6,14,5,0,5
3,0,1,2,0,.000,3,.222,9,3,1.000,3,27:14,1,1,-3,7,0,0,2
0,1,2,2,0,,0,.667,3,0,,0,16:21,0,0,0,4,1,1,2
2,0,0,0,0,.000,3,.000,3,0,,0,12:26,0,2,-4,0,0,2,0
2,0,1,1,0,.000,1,.333,3,1,1.000,1,11:34,1,1,+7,3,1,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
