ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,1,4,8,1,.333,3,.471,17,2,1.000,2,37:53,6,4,-12,19,1,1,10
3,0,4,6,2,.500,4,.375,16,5,.714,7,33:45,1,2,-13,19,3,4,5
2,0,8,4,0,,0,.667,6,2,.500,4,26:18,3,2,-10,10,0,2,11
1,0,5,0,0,.000,4,.000,5,2,.500,4,24:00,1,3,-9,2,0,2,6
4,0,3,4,1,.500,2,.364,11,0,,0,18:53,3,1,-4,9,1,3,6
8,0,5,1,1,.200,5,.167,6,3,.750,4,28:14,0,2,-12,6,0,1,5
4,2,5,8,1,.250,4,.471,17,2,.500,4,26:07,2,2,-7,19,0,1,7
0,0,1,2,0,.000,1,.400,5,2,1.000,2,23:30,0,2,-6,6,0,2,1
2,0,1,1,1,.333,3,.200,5,0,,0,17:49,0,2,-7,3,0,2,1
0,0,0,0,0,,0,.000,1,2,1.000,2,0:53,2,0,0,2,0,0,2
0,0,0,0,0,,0,,0,0,,0,0:53,0,0,0,0,0,0,0
0,0,0,0,0,,0,.000,1,0,,0,0:53,0,0,0,0,0,0,0
0,0,0,0,0,,0,,0,0,,0,0:53,0,0,0,0,0,0,0
