ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,3,4,1,.333,3,.444,9,2,1.000,2,34:10,1,0,-21,11,0,3,4
0,0,4,6,3,.429,7,.500,12,0,,0,30:22,0,1,-24,15,1,3,4
12,0,2,9,0,,0,.529,17,2,.667,3,28:47,2,1,-14,20,0,3,4
2,1,3,8,0,.000,1,.615,13,1,1.000,1,27:49,1,3,-13,17,1,1,4
2,0,4,2,0,.000,4,.333,6,0,,0,27:47,0,3,-16,4,2,1,4
2,0,2,1,1,.500,2,.250,4,0,,0,20:39,0,1,+4,3,0,2,2
0,0,6,7,0,,0,.778,9,1,.250,4,19:45,3,1,-1,15,0,1,9
3,0,1,5,2,.500,4,.625,8,2,1.000,2,19:13,0,0,+1,14,0,0,1
1,0,1,3,1,.250,4,.333,9,6,1.000,6,17:12,0,0,+10,13,1,0,1
2,0,1,0,0,,0,.000,1,0,,0,13:50,0,0,+6,0,1,0,1
0,0,0,0,0,,0,,0,0,,0,0:26,0,0,+1,0,0,0,0
,,,,,,,,,,,,,,,,,,,
