ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,1,4,3,2,.500,4,.333,9,4,1.000,4,29:02,2,1,-19,12,0,1,6
2,0,1,4,1,.500,2,.500,8,0,,0,28:57,2,1,-15,9,2,1,3
0,0,2,6,2,.333,6,.545,11,0,,0,24:20,0,2,-30,14,0,0,2
1,0,2,3,2,.286,7,.300,10,0,,0,19:10,0,2,-11,8,2,0,2
0,0,2,4,0,,0,.800,5,1,.333,3,15:33,1,4,-7,9,0,2,3
2,0,3,1,0,.000,1,.200,5,1,1.000,1,23:32,1,0,-3,3,0,1,4
6,1,2,4,0,.000,3,.308,13,0,,0,23:22,2,1,-14,8,0,3,4
2,0,5,3,0,,0,.300,10,1,.500,2,22:42,0,3,-14,7,1,0,5
2,0,4,0,0,.000,4,.000,8,4,1.000,4,19:30,1,1,-4,4,1,0,5
0,0,2,4,1,.333,3,.667,6,0,,0,8:28,0,1,+3,9,0,0,2
1,0,2,1,1,.500,2,.333,3,0,,0,8:28,0,1,+3,3,0,0,2
2,0,2,1,0,.000,2,.333,3,0,,0,8:28,0,0,+3,2,0,0,2
1,0,0,0,0,,0,,0,0,,0,8:28,0,0,+3,0,0,0,0
