ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,6,3,1,.167,6,.273,11,0,,0,34:52,0,1,-10,7,2,3,6
5,0,2,3,1,.500,2,.429,7,3,.750,4,29:29,0,1,-10,10,2,3,2
1,0,1,6,0,.000,4,.429,14,2,.500,4,29:11,1,4,-27,14,0,0,2
1,1,8,1,0,,0,.200,5,1,.500,2,27:17,2,1,-21,3,0,1,10
2,2,3,4,0,.000,1,.400,10,0,,0,25:27,1,0,-25,8,1,2,4
1,0,3,1,0,.000,3,.200,5,1,.500,2,25:35,1,2,-16,3,1,1,4
2,1,2,5,0,,0,.714,7,5,1.000,5,20:43,5,1,-11,15,1,2,7
0,0,2,4,0,.000,2,.444,9,0,,0,20:29,0,4,-25,8,0,2,2
1,0,2,3,0,.000,2,.375,8,1,1.000,1,14:57,1,1,-15,7,0,0,3
1,0,0,2,1,.333,3,.333,6,0,,0,12:00,0,1,0,5,1,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
