ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,3,7,2,.333,6,.368,19,4,.571,7,39:23,1,3,-3,20,2,1,4
5,2,2,4,0,.000,2,.333,12,8,1.000,8,37:30,2,1,-4,16,0,4,4
0,1,6,6,2,.500,4,.353,17,0,,0,36:16,2,3,-16,14,0,0,8
3,0,9,7,0,,0,.500,14,3,.750,4,35:49,5,3,0,17,2,1,14
4,1,6,5,2,.667,3,.417,12,0,,0,35:06,2,1,-10,12,1,3,8
1,0,2,2,0,.000,2,.286,7,3,.750,4,25:14,1,1,-8,7,0,1,3
1,0,1,2,0,.000,1,.667,3,3,1.000,3,16:32,0,2,-12,7,0,1,1
2,0,1,1,0,,0,.200,5,1,.500,2,14:10,2,1,-7,3,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
