ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,7,6,1,.250,4,.462,13,1,.333,3,30:51,1,1,-7,14,1,1,8
5,0,8,4,0,,0,.444,9,2,1.000,2,26:01,0,2,-7,10,0,2,8
2,5,6,5,1,.250,4,.500,10,0,,0,24:49,1,0,-7,11,0,0,7
3,0,2,5,2,.667,3,.500,10,2,1.000,2,24:17,0,2,-2,14,1,3,2
0,0,4,2,0,.000,2,.333,6,1,1.000,1,15:46,0,2,+3,5,2,2,4
2,0,2,4,2,.250,8,.286,14,0,,0,33:58,0,1,-28,10,0,4,2
0,0,2,5,1,.250,4,.500,10,2,1.000,2,23:15,0,0,-13,13,2,1,2
0,0,2,3,2,.667,3,.600,5,1,1.000,1,18:55,1,2,-11,9,0,3,3
0,0,6,2,0,,0,.500,4,0,,0,18:33,0,2,-21,4,0,0,6
1,0,4,3,2,1.000,2,.600,5,0,,0,17:57,1,1,-14,8,0,2,5
1,0,0,0,0,.000,2,.000,2,0,,0,5:38,0,1,+7,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
