ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,2,9,2,.333,6,.563,16,2,1.000,2,37:43,0,5,-5,22,0,3,2
5,1,4,5,0,.000,2,.455,11,0,.000,2,34:17,0,3,-9,10,0,0,4
1,0,4,7,0,,0,.583,12,5,.714,7,30:43,3,4,-6,19,1,1,7
2,1,3,3,1,.333,3,.429,7,1,.500,2,25:34,0,3,-21,8,3,2,3
1,0,7,5,0,,0,.625,8,1,.500,2,24:41,2,2,-10,11,0,4,9
2,1,9,2,2,.333,6,.222,9,4,.667,6,27:59,1,0,+2,10,1,3,10
3,0,2,5,2,.333,6,.417,12,1,1.000,1,20:56,0,2,+11,13,1,1,2
0,1,2,1,0,,0,.333,3,1,.250,4,19:04,7,3,+5,3,0,3,9
0,1,4,1,1,.333,3,.250,4,0,,0,10:20,0,1,-1,3,0,3,4
1,0,0,0,0,.000,2,.000,2,0,,0,8:44,0,0,+4,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
