ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,2,3,1,.333,3,.333,9,0,,0,34:12,0,1,+11,7,1,1,2
1,1,9,9,0,,0,.692,13,8,.800,10,34:07,5,6,+22,26,1,2,14
5,0,4,8,3,.500,6,.615,13,8,.800,10,32:05,1,2,+21,27,3,2,5
1,0,1,1,0,.000,3,.167,6,0,,0,19:40,1,3,+9,2,1,2,2
0,0,0,1,1,.500,2,.333,3,0,,0,7:59,1,1,-3,3,0,1,1
5,0,5,5,2,.667,3,.556,9,2,.667,3,27:10,1,0,+8,14,0,1,6
0,0,4,2,1,.250,4,.286,7,1,.500,2,24:41,0,0,+4,6,2,2,4
5,0,3,1,1,.250,4,.250,4,0,,0,23:11,0,4,+23,3,3,4,3
1,0,3,3,1,.500,2,.500,6,0,,0,15:13,0,4,-5,7,0,0,3
0,1,2,2,0,,0,.400,5,2,1.000,2,13:53,2,1,-6,6,0,0,4
0,0,2,1,1,.500,2,.333,3,0,,0,7:49,0,1,-4,3,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
