ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,2,5,0,.000,5,.455,11,0,,0,35:28,4,3,-14,10,0,1,6
2,0,6,9,2,.400,5,.429,21,5,.833,6,32:53,1,3,-7,25,0,3,7
2,0,5,3,0,.000,6,.250,12,4,.667,6,31:00,0,3,-18,10,0,1,5
1,2,4,3,0,,0,.429,7,0,,0,26:08,3,4,-18,6,0,0,7
1,0,5,3,2,.500,4,.375,8,0,,0,21:11,1,2,-19,8,0,3,6
1,1,5,4,1,.500,2,.500,8,1,.500,2,27:14,0,2,0,10,1,0,5
4,0,2,1,1,.250,4,.250,4,2,1.000,2,20:45,0,3,-6,5,1,1,2
0,3,2,2,0,,0,.667,3,2,1.000,2,18:17,3,1,+7,6,1,0,5
1,0,3,1,0,,0,.125,8,1,.500,2,16:20,1,1,-2,3,0,1,4
1,0,1,0,0,,0,,0,2,1.000,2,7:49,1,0,+1,2,0,0,2
0,0,0,2,1,1.000,1,.667,3,1,1.000,1,2:55,0,0,+6,6,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
