ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,6,7,9,0,,0,.600,15,1,.500,2,40:32,7,0,+4,19,0,1,14
4,0,2,6,1,.200,5,.316,19,3,.600,5,35:41,1,3,0,16,1,2,3
2,0,1,2,1,.200,5,.222,9,0,,0,27:29,0,2,-12,5,1,0,1
2,1,2,3,1,.500,2,.429,7,0,,0,27:08,1,4,+5,7,0,0,3
2,0,1,9,1,1.000,1,1.000,9,0,,0,19:19,2,2,-5,19,0,3,3
3,0,3,5,3,.500,6,.500,10,0,,0,28:41,0,1,-1,13,0,1,3
4,0,4,3,2,.500,4,.375,8,0,,0,28:21,0,4,-7,8,2,3,4
2,0,1,5,0,.000,1,.500,10,3,.750,4,25:21,0,2,-4,13,2,0,1
0,1,3,1,0,,0,.500,2,1,.500,2,7:29,1,0,-10,3,0,0,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
