ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,4,7,0,.000,6,.412,17,2,1.000,2,37:45,2,1,-1,16,0,2,6
3,8,9,7,0,,0,.583,12,2,.333,6,37:10,5,3,-7,16,0,1,14
2,1,3,16,3,.500,6,.667,24,3,.750,4,36:43,0,2,-10,38,2,3,3
2,0,4,1,0,.000,4,.143,7,0,,0,30:43,0,1,+3,2,1,0,4
0,0,2,4,2,.400,5,.400,10,1,1.000,1,15:33,0,5,-5,11,0,1,2
5,1,6,1,1,.333,3,.333,3,1,.500,2,26:30,1,1,-2,4,0,0,7
0,0,3,2,0,,0,.500,4,5,1.000,5,15:31,1,0,+6,9,0,0,4
2,0,2,1,0,.000,1,.333,3,0,,0,13:34,2,0,-12,2,0,0,4
0,0,2,1,0,,0,.500,2,0,,0,10:49,1,0,+2,2,0,1,3
0,1,0,0,0,,0,.000,2,0,,0,6:10,0,3,-7,0,2,0,0
0,0,1,0,0,,0,.000,2,0,,0,5:49,0,1,-4,0,0,2,1
0,0,0,0,0,,0,.000,2,0,,0,3:43,1,0,+2,0,0,0,1
,,,,,,,,,,,,,,,,,,,
