ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,6,6,2,.400,5,.545,11,4,1.000,4,37:09,1,1,-12,18,2,3,7
2,0,4,5,3,.375,8,.313,16,1,.500,2,36:12,2,1,-7,14,4,4,6
5,0,2,4,1,.200,5,.444,9,1,.500,2,35:47,1,3,-12,10,0,0,3
2,5,7,5,0,,0,.455,11,3,.500,6,35:23,6,6,-6,13,0,2,13
2,1,3,3,0,.000,2,.250,12,2,1.000,2,33:18,3,0,-12,8,0,1,6
0,0,2,4,1,.333,3,.364,11,1,.500,2,19:20,2,0,+2,10,0,2,4
0,1,1,2,0,.000,1,.333,6,0,,0,15:50,2,0,+3,4,0,1,3
0,0,4,2,0,.000,1,.400,5,3,.600,5,15:32,0,0,+2,7,0,1,4
0,0,3,0,0,,0,,0,2,1.000,2,11:29,0,1,-3,2,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
