ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,2,14,10,0,,0,.769,13,0,.000,1,36:50,5,3,-2,20,2,2,19
4,0,4,5,2,.400,5,.417,12,0,,0,35:56,0,2,-12,12,1,4,4
4,0,4,4,1,.250,4,.286,14,4,1.000,4,34:39,1,1,-1,13,1,3,5
2,0,2,3,1,.200,5,.300,10,2,.667,3,30:58,0,2,-11,9,1,1,2
3,0,4,5,0,.000,4,.417,12,2,1.000,2,29:27,0,2,-2,12,1,1,4
1,0,4,3,0,.000,1,.333,9,2,1.000,2,20:45,0,1,-6,8,0,2,4
2,1,1,1,0,,0,.200,5,0,,0,19:31,3,2,+2,2,0,2,4
1,0,0,2,0,.000,1,.667,3,0,.000,2,17:11,1,1,-5,4,0,0,1
0,0,4,1,1,1.000,1,.333,3,0,,0,11:16,0,2,+3,3,0,1,4
0,0,0,0,0,,0,.000,1,0,,0,3:27,0,0,-6,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
