ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
8,1,3,8,3,.375,8,.533,15,3,.750,4,34:33,1,2,+25,22,1,1,4
3,3,5,5,0,,0,1.000,5,4,.571,7,33:45,1,3,+16,14,1,2,6
5,0,5,12,2,.400,5,.667,18,4,.800,5,30:26,2,3,+18,30,2,2,7
1,2,7,10,0,.000,1,.833,12,0,,0,26:14,3,2,+17,20,3,1,10
2,0,3,2,2,1.000,2,1.000,2,0,,0,24:27,1,4,+14,6,2,1,4
4,0,2,1,1,.500,2,.143,7,0,,0,21:08,1,2,+3,3,0,1,3
4,1,1,3,1,.333,3,.600,5,0,,0,20:53,0,0,+8,7,0,0,1
4,0,1,2,0,.000,1,.500,4,0,,0,20:06,0,2,+15,4,0,1,1
0,0,2,3,0,.000,1,.600,5,1,.500,2,13:45,0,3,0,7,0,2,2
0,0,4,3,1,.333,3,.429,7,0,,0,10:46,0,2,+3,7,0,1,4
0,0,2,0,0,,0,,0,0,,0,1:19,0,0,+2,0,0,0,2
0,0,0,0,0,,0,,0,0,,0,1:19,0,0,+2,0,0,0,0
0,0,0,0,0,,0,,0,0,,0,1:19,0,0,+2,0,0,0,0
