ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,2,11,1,.250,4,.647,17,6,.857,7,34:11,1,3,+10,29,0,1,3
1,0,1,4,3,.750,4,.667,6,8,1.000,8,34:01,0,4,+5,19,4,3,1
2,3,12,5,0,,0,.714,7,5,.714,7,33:18,4,3,+6,15,0,4,16
2,2,5,9,0,,0,.643,14,1,1.000,1,26:00,2,1,+8,19,0,2,7
1,0,2,1,1,.200,5,.111,9,0,,0,21:25,0,3,+3,3,1,1,2
1,0,2,1,0,.000,1,.250,4,2,1.000,2,27:04,0,4,+6,4,2,1,2
5,0,6,2,2,.500,4,.250,8,0,,0,25:50,1,2,+15,6,0,0,7
3,0,2,3,1,.333,3,.600,5,5,1.000,5,15:57,1,2,+6,12,1,1,3
2,0,0,1,0,.000,1,.500,2,0,,0,12:36,0,2,+3,2,0,0,0
2,0,0,0,0,.000,1,.000,2,0,,0,9:38,0,2,+8,0,0,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
