ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,3,3,0,.000,3,.300,10,3,.500,6,34:39,0,1,-9,9,0,0,3
0,1,8,3,0,,0,.375,8,2,1.000,2,34:19,5,1,-18,8,0,1,13
2,0,2,7,3,.429,7,.500,14,6,.857,7,34:17,0,2,-20,23,1,3,2
7,0,4,5,0,,0,.500,10,2,1.000,2,29:01,2,4,-6,12,0,1,6
4,0,1,3,0,.000,1,.300,10,2,1.000,2,25:59,0,2,-11,8,1,0,1
4,0,4,2,1,.250,4,.333,6,2,1.000,2,26:29,1,3,-5,7,1,2,5
2,2,3,7,3,.750,4,.636,11,0,,0,20:45,0,2,+3,17,1,0,3
0,0,0,6,3,1.000,3,.857,7,0,,0,14:38,0,1,-3,15,1,2,0
1,0,2,2,1,.500,2,.500,4,0,,0,13:53,0,1,+10,5,1,0,2
3,0,0,0,0,.000,2,.000,2,0,,0,5:59,0,0,+4,0,1,1,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
