ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
0,3,5,6,0,,0,.400,15,6,.750,8,31:35,0,1,-17,18,0,1,5
0,0,3,2,1,.333,3,.286,7,0,,0,26:51,1,4,-8,5,2,1,4
7,0,4,2,1,.500,2,.250,8,0,,0,25:10,0,3,-13,5,0,2,4
0,1,0,8,0,.000,2,.615,13,2,.667,3,24:49,0,0,-14,18,1,0,0
1,0,6,0,0,,0,,0,0,,0,15:01,1,1,-10,0,0,0,7
2,0,4,3,0,.000,4,.300,10,0,,0,22:54,0,1,-9,6,0,0,4
0,0,3,3,2,.667,3,.600,5,1,.500,2,22:46,2,3,-4,9,0,1,5
4,0,0,1,0,.000,2,.250,4,0,,0,18:16,0,3,-6,2,0,0,0
0,0,4,3,0,.000,3,.300,10,2,1.000,2,17:39,1,1,+1,8,2,1,5
0,0,5,2,0,,0,.400,5,0,,0,15:13,1,2,-9,4,0,2,6
0,0,4,2,0,.000,3,.286,7,0,,0,14:03,0,0,-10,4,1,1,4
0,1,0,0,0,,0,.000,2,0,,0,5:43,1,0,+4,0,0,0,1
,,,,,,,,,,,,,,,,,,,
