ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,0,4,2,0,.000,3,.250,8,1,1.000,1,41:06,1,3,-13,5,3,1,5
7,0,3,4,1,.200,5,.444,9,0,,0,24:25,0,2,-19,9,1,2,3
0,0,4,11,0,.000,3,.407,27,3,.600,5,23:56,2,2,-2,25,1,1,6
0,1,3,2,0,.000,1,.667,3,0,,0,22:29,1,4,-13,4,1,1,4
1,0,2,4,2,.500,4,.571,7,0,,0,18:25,0,1,-13,10,1,2,2
3,0,1,10,0,.000,3,.625,16,0,.000,1,30:02,0,0,-3,20,1,2,1
0,1,3,7,0,.000,1,.700,10,1,1.000,1,27:41,4,4,-5,15,1,1,7
4,0,1,4,0,.000,1,.444,9,0,,0,23:35,0,1,+3,8,0,1,1
1,0,0,1,0,.000,2,.250,4,2,.667,3,16:21,1,0,-17,4,2,0,1
1,1,2,2,0,,0,.333,6,2,1.000,2,12:00,1,2,+2,6,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
