ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,2,13,14,1,1.000,1,.667,21,7,.778,9,38:09,3,0,-6,36,0,3,16
4,1,1,5,1,.250,4,.500,10,2,1.000,2,29:28,0,3,-9,13,2,3,1
3,0,5,3,3,.600,5,.333,9,0,,0,24:14,0,2,-14,9,0,1,5
0,0,2,0,0,.000,3,.000,4,0,,0,24:04,1,4,-1,0,2,1,3
1,1,1,2,0,.000,1,.500,4,0,,0,16:34,1,0,+1,4,1,0,2
1,1,0,3,0,.000,4,.375,8,1,1.000,1,29:07,2,1,-1,7,0,2,2
1,0,4,6,4,.444,9,.462,13,4,.800,5,22:11,0,3,+1,20,0,0,4
4,0,3,4,1,1.000,1,.800,5,2,.500,4,20:21,2,3,-13,11,1,0,5
6,2,3,1,0,.000,2,.167,6,2,1.000,2,19:59,0,4,-1,4,1,1,3
0,0,1,2,0,.000,1,.400,5,0,,0,15:54,0,0,-2,4,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
