ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,2,9,4,0,.000,3,.235,17,6,1.000,6,44:11,3,4,-7,14,1,3,12
3,0,1,7,2,.250,8,.389,18,7,.778,9,39:36,2,5,-11,23,2,2,3
2,0,2,2,1,.250,4,.333,6,0,,0,17:44,0,4,-18,5,1,1,2
0,0,1,3,2,.500,4,.429,7,1,.500,2,13:21,0,0,+3,9,0,0,1
0,0,4,3,0,,0,.600,5,1,.500,2,12:10,1,2,-6,7,2,1,5
11,1,8,4,0,.000,2,.400,10,6,.857,7,37:56,3,4,+18,14,5,1,11
3,1,4,2,1,.333,3,.222,9,1,.500,2,25:04,2,0,+9,6,0,1,6
0,0,2,3,2,.500,4,.429,7,1,.500,2,21:38,0,3,+9,9,1,2,2
1,0,2,5,4,.800,5,.625,8,3,1.000,3,20:15,1,0,-3,17,0,0,3
0,0,0,4,4,.571,7,.571,7,0,,0,19:23,0,2,+1,12,0,0,0
0,0,2,1,0,,0,.333,3,2,1.000,2,9:14,2,2,+9,4,0,0,4
0,0,0,0,0,,0,,0,0,,0,4:28,0,1,+1,0,0,0,0
,,,,,,,,,,,,,,,,,,,
