ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,0,12,11,1,.500,2,.611,18,10,.769,13,35:00,1,1,-8,33,0,3,13
10,0,2,5,1,.333,3,.455,11,2,1.000,2,32:10,2,4,-3,13,2,4,4
4,0,5,0,0,.000,1,.000,4,2,1.000,2,32:00,0,1,+3,2,3,2,5
5,0,2,6,1,.333,3,.545,11,2,1.000,2,31:18,1,2,-8,15,0,3,3
0,0,3,3,0,,0,.500,6,2,.667,3,14:19,3,0,+17,8,0,0,6
1,0,4,4,1,.200,5,.400,10,0,,0,27:46,2,3,-10,9,0,1,6
1,1,0,3,2,.667,3,.600,5,0,,0,25:49,1,3,-23,8,0,1,1
4,0,1,3,1,.500,2,.375,8,2,.667,3,20:42,1,0,-8,9,2,1,2
0,0,1,2,0,.000,2,.400,5,0,,0,14:53,0,2,-12,4,1,3,1
0,0,2,2,0,,0,1.000,2,1,.500,2,6:03,0,0,+2,5,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
