ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,0,3,6,0,.000,2,.667,9,2,1.000,2,28:49,1,1,-1,14,0,5,4
0,0,5,3,1,.333,3,.375,8,1,.500,2,27:29,0,3,+2,8,1,1,5
1,1,8,5,0,,0,.625,8,4,.667,6,24:18,0,3,0,14,1,1,8
1,0,3,4,2,.500,4,.667,6,0,,0,21:03,0,1,+5,10,1,0,3
6,0,1,1,1,1.000,1,.143,7,3,.750,4,19:28,0,2,-1,6,0,1,1
0,2,8,9,0,,0,.900,10,1,.500,2,26:57,3,2,-17,19,0,2,11
4,0,0,1,1,.333,3,.143,7,0,,0,26:34,0,1,-11,3,0,2,0
3,1,3,2,0,.000,1,.286,7,4,1.000,4,23:42,1,1,-12,8,0,2,4
7,0,3,5,1,.200,5,.385,13,0,,0,21:09,0,1,-11,11,2,2,3
0,1,0,1,1,.333,3,.250,4,0,,0,20:31,0,1,-14,3,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
