ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
5,0,3,6,2,.400,5,.462,13,1,1.000,1,35:48,0,0,-30,15,0,2,3
11,0,1,6,1,.500,2,.462,13,7,.875,8,35:27,0,5,-24,20,0,3,1
4,0,3,5,2,1.000,2,.625,8,1,1.000,1,30:17,0,2,-11,13,0,0,3
0,0,4,7,2,.667,3,.778,9,2,.500,4,25:43,1,4,-13,18,0,3,5
0,0,4,3,0,.000,1,.429,7,0,,0,18:32,2,0,-16,6,0,3,6
1,0,7,8,0,,0,.533,15,3,.500,6,30:40,3,3,-16,19,2,1,10
3,0,0,4,1,.200,5,.308,13,3,.600,5,29:48,0,1,-12,12,1,3,0
1,1,2,0,0,,0,.000,1,0,.000,1,17:31,2,0,-17,0,0,1,4
0,0,2,1,0,.000,1,.250,4,0,,0,16:15,0,0,-1,2,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
