ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,3,14,4,0,.000,1,.222,18,10,.833,12,41:22,3,2,-9,18,1,0,17
3,2,1,13,3,.600,5,.619,21,1,.500,2,41:18,1,3,-10,30,2,3,2
0,1,6,6,3,.600,5,.667,9,0,,0,32:43,0,2,-12,15,0,1,6
1,0,2,1,1,.333,3,.333,3,1,.500,2,22:45,0,2,-15,4,2,4,2
0,0,0,0,0,,0,,0,0,,0,6:00,1,0,+5,0,0,0,1
4,1,2,6,0,.000,1,.429,14,0,.000,1,33:56,2,2,+12,12,3,0,4
2,0,4,6,5,.714,7,.429,14,0,,0,30:23,2,1,+8,17,1,1,6
0,0,2,2,0,.000,1,.333,6,0,,0,24:38,2,4,-12,4,1,2,4
2,0,3,1,0,.000,5,.167,6,2,1.000,2,20:14,1,0,+15,4,1,0,4
2,0,0,1,0,.000,2,.333,3,0,,0,11:43,1,0,+8,2,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
