ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,3,6,7,0,.000,1,.412,17,13,.722,18,34:41,2,2,-9,27,3,2,8
8,1,4,4,1,.333,3,.333,12,2,.667,3,32:22,0,0,-9,11,0,1,4
1,0,8,8,2,.667,3,.471,17,1,.333,3,30:12,1,5,-15,19,2,4,9
2,1,3,1,0,.000,2,.143,7,2,1.000,2,25:43,1,4,-5,4,0,4,4
0,0,1,1,1,.500,2,.500,2,0,,0,13:29,0,1,-3,3,1,0,1
1,0,1,8,1,.333,3,.667,12,1,.500,2,34:31,0,1,-5,18,0,0,1
0,0,2,5,1,.500,2,.714,7,0,,0,22:56,1,0,+2,11,1,0,3
3,0,3,4,2,.500,4,.444,9,0,,0,20:54,1,0,0,10,1,2,4
4,0,0,2,1,.500,2,.667,3,0,,0,17:04,1,0,-2,5,1,0,1
1,0,2,2,0,,0,1.000,2,0,,0,8:08,1,0,+6,4,0,0,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
