ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,4,7,14,0,.000,2,.636,22,6,.857,7,36:37,1,2,-5,34,2,3,8
5,0,0,6,1,.500,2,.600,10,0,,0,32:41,0,3,-1,13,0,1,0
9,1,4,2,1,1.000,1,.250,8,0,,0,31:45,1,4,-4,5,0,3,5
1,0,5,1,1,.500,2,.250,4,2,1.000,2,25:48,0,4,-7,5,0,0,5
0,1,5,1,0,,0,.250,4,3,.750,4,25:46,4,3,-9,5,0,1,9
1,2,4,3,0,,0,.500,6,1,.500,2,25:56,1,3,-2,7,3,1,5
1,1,4,3,1,.500,2,.600,5,0,.000,1,23:13,0,2,-4,7,0,1,4
1,0,2,6,1,.143,7,.375,16,1,.500,2,21:48,0,2,-4,14,0,0,2
4,0,2,2,0,.000,5,.222,9,0,,0,16:26,0,0,-4,4,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
