ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,4,10,13,0,.000,1,.542,24,5,.833,6,40:46,2,3,-5,31,2,5,12
11,1,2,10,0,.000,3,.588,17,2,.667,3,35:18,1,1,-6,22,2,4,3
1,0,4,3,3,.500,6,.375,8,0,,0,34:57,0,3,-7,9,0,1,4
0,0,3,5,0,,0,.556,9,1,1.000,1,27:04,0,2,-10,11,0,1,3
1,0,6,2,1,.167,6,.286,7,0,,0,21:25,0,3,+5,5,1,1,6
3,0,2,4,1,.500,2,.500,8,0,,0,28:17,0,2,-26,9,1,0,2
2,0,2,1,0,.000,1,.500,2,0,,0,21:46,0,0,-11,2,0,0,2
1,0,0,3,0,.000,2,.429,7,3,.750,4,18:20,0,0,-22,9,0,1,0
0,0,3,0,0,,0,,0,0,,0,12:07,0,1,-18,0,0,1,3
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
