ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,4,4,3,.600,5,.500,8,1,.500,2,38:17,0,2,+16,12,0,1,4
12,0,4,10,1,.500,2,.714,14,4,1.000,4,37:59,2,3,+15,25,5,9,6
7,1,5,2,1,.167,6,.250,8,2,1.000,2,37:09,1,2,+4,7,1,2,6
2,1,11,16,2,.667,3,.727,22,8,.727,11,36:15,2,3,+13,42,1,2,13
1,0,4,7,2,.500,4,.700,10,1,1.000,1,21:47,0,3,+14,17,0,1,4
2,0,4,3,3,.750,4,.750,4,0,,0,24:52,0,1,+1,9,0,0,4
1,0,1,2,0,,0,.333,6,4,.571,7,20:04,0,1,+13,8,0,2,1
1,0,1,1,0,.000,1,.333,3,0,,0,19:01,3,4,+10,2,1,3,4
0,0,1,0,0,,0,,0,0,,0,4:37,0,4,-6,0,0,1,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
