ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,2,11,12,0,.000,1,.400,30,7,.700,10,35:13,5,2,+11,31,0,1,16
2,0,3,1,0,.000,1,.500,2,0,,0,32:55,0,2,+15,2,1,0,3
9,0,3,4,1,.250,4,.308,13,3,.750,4,29:36,1,1,+6,12,0,1,4
1,0,1,4,2,1.000,2,.444,9,0,,0,20:56,0,1,0,10,0,2,1
2,0,6,0,0,,0,.000,2,0,,0,11:38,1,1,-2,0,0,0,7
3,0,6,6,0,,0,.400,15,5,.625,8,29:55,4,2,+19,17,0,2,10
6,0,3,4,2,1.000,2,.571,7,0,.000,1,27:08,1,2,+15,10,1,5,4
1,0,5,3,3,.750,4,.500,6,0,,0,18:43,0,0,-3,9,0,0,5
2,0,0,6,2,.667,3,.857,7,1,1.000,1,18:24,0,3,+9,15,0,0,0
0,1,2,0,0,,0,.000,2,2,1.000,2,15:32,4,2,+5,2,0,0,6
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
