ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,3,10,10,0,.000,1,.370,27,0,.000,2,40:22,6,2,+3,20,1,3,16
13,0,4,4,2,.667,3,.364,11,1,.500,2,35:25,0,1,+8,11,3,4,4
2,0,5,6,4,.667,6,.462,13,4,1.000,4,34:34,0,3,+6,20,0,2,5
0,0,6,3,0,.000,1,.600,5,0,,0,32:43,0,2,+6,6,0,1,6
0,1,2,2,2,.286,7,.250,8,0,,0,27:05,0,3,-7,6,0,0,2
1,1,3,2,2,.667,3,.400,5,0,,0,20:15,1,5,-16,6,0,0,4
5,0,2,2,0,.000,1,.222,9,0,,0,18:33,1,1,-20,4,1,2,3
2,0,3,2,0,,0,.400,5,2,1.000,2,18:12,0,0,-8,6,1,1,3
1,1,2,1,1,.250,4,.200,5,0,,0,12:51,0,1,-12,3,0,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
