ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
7,1,3,3,1,.250,4,.333,9,2,1.000,2,35:37,3,2,+2,9,2,2,6
2,4,3,9,1,.333,3,.600,15,3,.750,4,33:11,0,1,+26,22,0,0,3
0,0,3,2,2,1.000,2,.286,7,2,1.000,2,26:13,0,3,+6,8,1,0,3
2,0,5,6,0,.000,1,.600,10,12,.750,16,24:40,1,4,+14,24,1,3,6
1,0,4,1,0,,0,.167,6,0,.000,1,13:23,0,1,+12,2,0,1,4
3,0,6,6,2,.400,5,.667,9,0,,0,27:37,1,4,+12,14,0,1,7
2,0,1,3,0,,0,.500,6,0,,0,19:06,1,1,-1,6,0,1,2
3,0,1,6,0,.000,1,.750,8,0,,0,17:51,1,2,+7,12,0,2,2
2,0,0,3,0,.000,2,.429,7,0,.000,1,16:44,0,0,+21,6,0,1,0
2,0,3,3,0,.000,3,.500,6,0,,0,14:49,2,1,-7,6,0,0,5
0,0,2,2,0,,0,1.000,2,0,,0,8:32,1,0,+7,4,1,2,3
0,0,0,0,0,,0,.000,1,0,,0,2:17,0,1,-4,0,0,0,0
,,,,,,,,,,,,,,,,,,,
