ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,1,16,16,1,.167,6,.471,34,3,.300,10,40:01,4,5,+6,36,2,5,20
2,1,3,7,1,.250,4,.438,16,3,1.000,3,38:11,2,5,-9,18,2,6,5
3,1,1,2,0,.000,1,.333,6,2,1.000,2,31:31,2,2,-1,6,2,0,3
0,0,3,1,0,,0,.333,3,2,1.000,2,25:11,4,1,-11,4,1,1,7
1,0,1,1,0,.000,3,.167,6,1,1.000,1,20:57,0,1,-11,3,0,0,1
3,0,0,1,1,.333,3,.200,5,0,.000,1,28:20,1,0,+3,3,2,1,1
2,0,2,1,0,.000,3,.167,6,1,.500,2,26:42,0,5,-4,3,2,2,2
3,0,0,5,0,,0,.556,9,2,1.000,2,24:06,0,2,-3,12,3,4,0
2,0,3,1,0,.000,1,.250,4,0,,0,15:58,0,0,+1,2,0,1,3
0,1,2,3,0,,0,.750,4,2,.667,3,14:04,0,3,-1,8,1,0,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
