ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,13,4,0,,0,.667,6,0,,0,33:02,1,3,0,8,2,2,14
4,0,1,8,0,,0,.727,11,3,.600,5,28:06,0,1,-18,19,1,2,1
2,0,6,5,3,.375,8,.417,12,2,1.000,2,23:13,1,0,-1,15,1,0,7
1,0,4,3,2,.333,6,.250,12,0,,0,20:43,0,2,-22,8,0,1,4
1,0,4,1,0,,0,.143,7,0,,0,18:58,0,6,-18,2,0,0,4
5,0,4,2,1,.500,2,.250,8,0,,0,26:44,1,3,+2,5,0,3,5
3,0,1,2,2,.500,4,.250,8,0,,0,25:16,1,3,+17,6,1,1,2
0,1,2,5,5,.833,6,.833,6,0,.000,1,22:34,1,2,+7,15,0,2,3
4,2,3,6,0,,0,.667,9,0,,0,21:21,1,3,+13,12,0,0,4
2,0,2,2,0,.000,2,.400,5,4,.800,5,20:04,0,2,+25,8,0,1,2
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
