ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
1,1,1,3,1,.250,4,.333,9,2,.667,3,26:52,0,1,-16,9,0,1,1
4,0,1,2,1,.500,2,.200,10,0,,0,26:10,1,1,-12,5,1,0,2
5,0,6,5,1,.250,4,.313,16,5,.714,7,25:13,1,2,-19,16,0,2,7
2,0,3,1,1,.333,3,.250,4,0,,0,18:13,0,0,-11,3,1,0,3
0,1,2,6,0,,0,.857,7,0,.000,1,16:32,2,4,-13,12,1,0,4
3,0,10,2,1,.200,5,.250,8,0,,0,29:41,1,3,-16,5,0,2,11
2,3,3,4,0,.000,1,.400,10,2,1.000,2,24:07,2,2,-3,10,0,1,5
0,1,3,3,2,.667,3,.750,4,2,.400,5,21:46,0,1,-6,10,2,1,3
0,0,2,3,1,.250,4,.300,10,1,.500,2,19:15,1,2,-4,8,0,2,3
4,0,1,1,0,.000,2,.333,3,0,,0,12:00,0,1,+3,2,1,0,1
1,1,2,0,0,.000,1,.000,3,0,.000,2,11:43,0,0,-15,0,2,2,2
0,0,1,0,0,,0,.000,2,3,.750,4,8:28,2,0,+2,3,1,0,3
