ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,0,2,3,1,.500,2,.500,6,4,.800,5,34:25,1,3,+3,11,1,2,3
6,2,11,8,1,.333,3,.381,21,5,.625,8,32:13,2,2,-3,22,3,6,13
2,0,2,2,2,.286,7,.222,9,0,,0,28:39,0,0,+11,6,0,0,2
3,0,4,4,2,1.000,2,.800,5,2,1.000,2,25:36,0,1,+7,12,1,3,4
0,0,3,3,0,,0,.600,5,0,,0,12:00,0,3,-4,6,0,1,3
2,0,7,4,1,.333,3,.444,9,1,1.000,1,25:19,1,3,-4,10,1,2,8
1,0,1,2,1,.500,2,.500,4,1,.500,2,24:17,1,1,+9,6,1,0,2
6,0,1,7,1,.500,2,.636,11,4,1.000,4,22:41,2,2,-5,19,1,0,3
0,1,2,5,0,,0,.625,8,2,1.000,2,21:15,3,0,+9,12,1,0,5
1,0,0,2,0,,0,.500,4,1,.500,2,13:35,0,0,+2,5,1,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
