ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
3,0,4,3,2,.286,7,.333,9,0,,0,35:56,0,3,+4,8,0,2,4
5,0,0,3,1,.333,3,.500,6,0,.000,1,34:50,1,5,-11,7,2,2,1
5,1,11,11,4,.667,6,.688,16,20,.909,22,32:16,4,6,-5,46,1,8,15
2,0,0,3,0,.000,1,.429,7,2,1.000,2,24:00,0,1,-5,8,1,1,0
0,1,0,3,0,,0,.750,4,0,,0,16:47,0,2,+5,6,0,0,0
11,0,3,2,0,.000,1,.400,5,0,,0,27:00,0,2,0,4,0,2,3
2,0,1,6,4,.571,7,.500,12,0,,0,22:28,2,4,+5,16,1,1,3
1,0,3,2,2,.667,3,.500,4,1,.500,2,21:00,1,2,-5,7,1,1,4
1,1,2,8,0,,0,.800,10,1,.500,2,20:06,1,1,-5,17,1,3,3
1,0,0,0,0,.000,1,.000,1,0,,0,5:38,0,2,+2,0,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
