ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
4,3,8,9,4,.400,10,.290,31,14,.875,16,43:25,5,0,+1,36,1,2,13
6,0,2,4,1,.333,3,.400,10,4,1.000,4,38:48,1,3,+8,13,2,2,3
4,0,7,7,2,.333,6,.389,18,6,1.000,6,34:34,2,3,+4,22,3,3,9
0,1,6,1,0,,0,.143,7,0,,0,19:05,5,2,-9,2,0,0,11
0,0,2,1,1,1.000,1,.250,4,0,,0,16:34,0,0,-11,3,1,0,2
0,0,1,4,0,,0,.571,7,1,.333,3,23:12,3,4,+13,9,1,0,4
1,0,3,2,0,.000,1,.500,4,2,1.000,2,19:33,0,1,+2,6,1,0,3
1,1,3,2,1,.500,2,.667,3,0,,0,18:19,0,3,-11,5,1,1,3
1,0,1,1,0,.000,4,.091,11,0,,0,17:18,2,1,-21,2,2,1,3
1,0,0,0,0,.000,1,.000,2,0,,0,9:12,0,0,-16,0,1,2,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
