ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
6,0,1,2,1,.333,3,.250,8,8,.800,10,34:02,1,1,-14,13,4,0,2
1,0,4,5,0,,0,.455,11,0,,0,28:24,2,6,-18,10,1,1,6
5,0,1,6,1,1.000,1,.545,11,4,1.000,4,25:43,0,1,-11,17,0,1,1
1,1,6,7,0,,0,.583,12,0,,0,24:29,3,3,-9,14,1,2,9
2,0,0,1,0,.000,2,.167,6,0,,0,21:15,0,1,-12,2,1,0,0
0,0,3,4,2,1.000,2,.571,7,4,.800,5,23:15,0,1,+2,14,1,4,3
3,0,2,1,0,.000,3,.167,6,0,,0,23:14,1,1,-2,2,0,1,3
2,0,5,5,2,.500,4,.455,11,0,,0,21:22,1,0,-7,12,1,3,6
0,0,4,4,0,,0,.500,8,2,1.000,2,19:53,3,2,+5,10,0,2,7
0,0,2,1,0,.000,1,.500,2,0,,0,13:00,0,2,-1,2,0,1,2
0,0,1,0,0,,0,.000,1,0,,0,5:23,0,0,+7,0,0,0,1
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
