ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,mp,orb,pf,plus_minus,pts,stl,tov,trb
2,1,0,7,2,.333,6,.636,11,1,1.000,1,34:50,0,4,+5,17,0,2,0
4,1,11,13,2,1.000,2,.591,22,7,.778,9,34:14,7,4,+11,35,0,2,18
4,0,2,4,2,.500,4,.500,8,3,.750,4,30:38,0,1,+9,13,1,0,2
1,0,1,2,1,.333,3,.286,7,2,.500,4,24:21,0,2,-8,7,1,0,1
1,1,3,1,0,,0,.333,3,1,.500,2,12:08,0,4,-5,3,0,0,3
9,0,0,2,0,.000,1,.333,6,1,.500,2,31:37,0,0,+6,5,1,2,0
3,1,7,5,4,.500,8,.556,9,0,,0,30:08,0,2,+11,14,2,0,7
2,0,4,0,0,.000,2,.000,4,0,,0,14:56,0,1,+2,0,1,2,4
0,0,2,6,0,,0,.857,7,1,.250,4,14:26,1,3,-11,13,0,1,3
1,1,0,1,0,.000,1,.500,2,0,,0,12:42,0,2,-5,2,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
